logage, CAF
6.795077398993063, -0.9051204819277103
7.344010971119406, -0.7394578313253009
7.849749204719085, -0.8975903614457827
8.343946471958521, -1.4472891566265056
8.850154672745036, -2.2003012048192767
9.198138604313305, -2.6746987951807224
9.49921505147409, -3.774096385542168


